CaseID,Activity,Resource,Timestamp,ActivityID,ResourceID
1-524375607,Completed,Jo,2012/04/10 16:19:54.000000,3,63
1-581740771,Accepted,Peter,2011/10/05 14:24:45.000000,1,11
1-581740771,Completed,Peter,2012/02/01 21:18:12.000000,3,11
1-581898739,Accepted,Ann-Charlotte,2011/10/06 01:09:03.000000,1,64
1-581898739,Queued,Ann-Charlotte,2011/10/06 01:22:29.000000,2,64
1-581898739,Accepted,Mats,2011/10/06 09:17:16.000000,1,65
1-581898739,Queued,Martin,2011/10/06 09:17:30.000000,2,28
1-581898739,Queued,Praveen,2011/10/25 14:10:44.000000,2,43
1-581898739,Queued,Ann-Charlotte,2011/10/25 14:11:48.000000,2,64
1-581898739,Accepted,Mats,2011/10/25 14:13:13.000000,1,65
1-581898739,Completed,Mats,2011/10/25 14:14:37.000000,3,65
1-581898739,Accepted,Mats,2011/10/28 15:00:48.000000,1,65
1-582296121,Accepted,Olle,2011/10/06 10:02:06.000000,1,66
1-582296121,Completed,Olle,2012/02/08 11:01:57.000000,3,66
1-583931536,Accepted,Richard,2011/10/10 06:38:10.000000,1,67
1-583931536,Completed,Richard,2012/02/02 15:25:02.000000,3,67
1-584776062,Accepted,Samira,2011/10/11 14:38:52.000000,1,68
1-584776062,Accepted,Samira,2011/12/09 10:26:24.000000,1,68
1-584776062,Completed,Samira,2012/02/15 17:20:49.000000,3,68
1-584812041,Accepted,Ian,2011/10/11 15:57:41.000000,1,27
1-584812041,Accepted,Ian,2011/10/11 16:01:05.000000,1,27
1-587383007,Accepted,Vikrant,2011/10/14 16:06:14.000000,1,69
1-587383007,Completed,Vikrant,2012/01/04 12:07:10.000000,3,69
1-588543315,Accepted,Vikrant,2011/10/17 15:05:05.000000,1,69
1-588543315,Completed,Vikrant,2012/01/25 14:26:37.000000,3,69
1-588712865,Accepted,Kymaria,2011/10/17 18:46:10.000000,1,70
1-588712865,Queued,Kymaria,2011/10/17 19:40:08.000000,2,70
1-588712865,Queued,Kymaria,2011/10/17 19:40:09.000000,2,70
1-588712865,Accepted,Kymaria,2011/10/18 13:39:20.000000,1,70
1-588712865,Accepted,Kymaria,2011/10/18 19:49:58.000000,1,70
1-588712865,Completed,Kymaria,2012/01/06 15:50:17.000000,3,70
1-589370341,Accepted,Agneta,2011/10/18 15:07:28.000000,1,71
1-589370341,Accepted,Agneta,2011/10/18 15:07:50.000000,1,71
1-589370341,Queued,Agneta,2011/10/18 15:10:17.000000,2,71
1-589370341,Accepted,Agneta,2011/11/28 13:46:11.000000,1,71
1-589421537,Accepted,Nicolas,2011/10/18 15:37:21.000000,1,19
1-589421537,Completed,Nicolas,2012/03/30 11:43:20.000000,3,19
1-589962550,Accepted,Stefan,2011/10/19 14:02:57.000000,1,13
1-589962550,Completed,Stefan,2012/02/22 10:50:42.000000,3,13
1-590574771,Queued,Robert,2011/10/19 20:47:58.000000,2,55
1-590574771,Accepted,Ramith,2011/10/20 10:38:25.000000,1,72
1-590574771,Completed,Ramith,2011/11/06 19:42:28.000000,3,72
1-590574771,Accepted,Ramith,2011/11/11 15:47:02.000000,1,72
1-590574771,Completed,Ramith,2012/01/04 07:12:48.000000,3,72
1-590579544,Accepted,Roland,2011/10/19 20:55:35.000000,1,25
1-590579544,Completed,Roland,2012/01/26 11:18:45.000000,3,25
1-591627183,Accepted,Srinivasan,2011/10/21 04:54:48.000000,1,45
1-591627183,Queued,Srinivasan,2011/10/21 04:56:45.000000,2,45
1-591627183,Accepted,Rijin,2011/10/22 19:51:42.000000,1,20
1-591627183,Completed,Rijin,2012/03/13 11:34:52.000000,3,20
1-593312167,Accepted,Ian,2011/10/24 08:11:07.000000,1,27
1-593312167,Accepted,Ian,2011/10/24 08:14:00.000000,1,27
1-594472343,Accepted,Urban,2011/10/25 13:12:06.000000,1,73
1-594472343,Accepted,Urban,2011/11/28 11:10:24.000000,1,73
1-594472343,Accepted,Urban,2012/02/29 14:03:00.000000,1,73
1-594472343,Completed,Urban,2012/02/29 14:03:01.000000,3,73
1-594666837,Accepted,Jorgen,2011/10/25 14:23:06.000000,1,57
1-594666837,Completed,Jorgen,2012/02/28 16:00:13.000000,3,57
1-595293983,Queued,Srinivasan,2011/10/26 09:56:21.000000,2,45
1-595293983,Accepted,Rijin,2011/10/27 12:50:17.000000,1,20
1-595293983,Completed,Rijin,2011/12/30 05:05:05.000000,3,20
1-595293983,Accepted,Rijin,2011/12/30 05:36:51.000000,1,20
1-595293983,Completed,Rijin,2012/01/31 12:56:19.000000,3,20
1-596251950,Accepted,Christer,2011/10/27 08:39:11.000000,1,17
1-596251950,Accepted,Christer,2011/10/27 11:37:42.000000,1,17
1-596251950,Accepted,Christer,2012/03/23 13:52:39.000000,1,17
1-596251950,Completed,Christer,2012/03/23 13:52:47.000000,3,17
1-596331167,Accepted,Martin,2011/10/27 10:48:01.000000,1,28
1-596331167,Queued,Martin,2011/10/27 11:25:19.000000,2,28
1-596608752,Accepted,Tomas,2011/10/27 14:32:18.000000,1,1
1-596608752,Accepted,Tomas,2011/10/27 14:33:37.000000,1,1
1-596608752,Completed,Tomas,2012/01/30 13:42:26.000000,3,1
1-597616526,Accepted,Borje,2011/10/28 15:32:35.000000,1,74
1-597616526,Completed,Borje,2012/01/03 12:19:56.000000,3,74
1-599157751,Accepted,Ann-Charlotte,2011/10/31 23:40:16.000000,1,64
1-599157751,Queued,Ann-Charlotte,2011/10/31 23:48:47.000000,2,64
1-599157751,Queued,Martin,2011/11/18 07:34:16.000000,2,28
1-599157751,Accepted,Lennart,2011/11/18 10:43:24.000000,1,75
1-599157751,Completed,Lennart,2012/04/11 09:03:56.000000,3,75
1-599626401,Queued,Robert,2011/11/01 16:12:37.000000,2,55
1-599626401,Accepted,Robert,2012/01/06 18:54:50.000000,1,55
1-599626401,Completed,Robert,2012/01/06 18:56:19.000000,3,55
1-378744625,Accepted,Anna,2011/11/01 17:29:39.000000,1,23
1-378744625,Accepted,Anna,2012/02/01 13:59:45.000000,1,23
1-378744625,Completed,Anna,2012/02/01 13:59:47.000000,3,23
1-374832944,Accepted,Anna,2011/11/01 17:30:00.000000,1,23
1-374832944,Accepted,Anna,2012/02/01 13:57:19.000000,1,23
1-374832944,Completed,Anna,2012/02/01 13:58:08.000000,3,23
1-600432558,Accepted,Andreas,2011/11/02 09:00:44.000000,1,76
1-600432558,Accepted,Andreas,2011/11/02 09:03:13.000000,1,76
1-600663061,Accepted,Borje,2011/11/02 13:11:01.000000,1,74
1-600663061,Queued,Borje,2011/11/02 13:11:07.000000,2,74
1-600663061,Accepted,Borje,2011/11/09 13:36:53.000000,1,74
1-600663061,Completed,Borje,2012/01/03 11:03:09.000000,3,74
1-602870173,Accepted,Praveen,2011/11/06 09:00:41.000000,1,43
1-602870173,Queued,Praveen,2011/11/06 09:10:10.000000,2,43
1-602870173,Accepted,Sameer,2011/11/07 08:35:18.000000,1,77
1-602870173,Queued,Martin,2011/11/07 08:38:14.000000,2,28
1-602870173,Queued,Daniel,2011/11/07 11:47:27.000000,2,39
1-602870173,Accepted,Daniel,2011/11/09 12:08:35.000000,1,39
1-602870173,Queued,Praveen,2011/12/07 13:27:34.000000,2,43
1-602870173,Accepted,Arun,2011/12/07 13:29:22.000000,1,36
1-602870173,Accepted,Partha,2011/12/07 13:29:55.000000,1,78
1-602870173,Queued,Martin,2011/12/07 13:50:32.000000,2,28
1-603798757,Accepted,Anup,2011/11/07 11:57:05.000000,1,54
1-603798757,Completed,Anup,2012/05/23 12:07:40.000000,3,54
1-604882241,Accepted,Stefan,2011/11/08 19:21:15.000000,1,13
1-604882241,Queued,Stefan,2011/11/08 19:30:30.000000,2,13
1-604882241,Accepted,Stefan,2011/11/11 07:58:22.000000,1,13
1-604882241,Queued,Stefan,2012/01/04 16:45:39.000000,2,13
1-605279637,Accepted,Timothy,2011/11/09 14:27:59.000000,1,32
1-605279637,Completed,Timothy,2012/02/15 11:44:42.000000,3,32
1-607158761,Accepted,Bruno,2011/11/14 14:38:06.000000,1,79
1-607158761,Accepted,Bruno,2011/11/14 14:38:49.000000,1,79
1-607158761,Queued,Viktoria,2011/11/17 13:32:14.000000,2,24
1-607840637,Accepted,Rickard,2011/11/15 14:15:57.000000,1,80
1-607840637,Completed,Rickard,2012/01/27 13:46:02.000000,3,80
1-607934151,Accepted,Alan,2011/11/15 15:37:49.000000,1,81
1-607934151,Completed,Alan,2012/02/15 11:35:45.000000,3,81
1-611506787,Accepted,Borje,2011/11/18 08:28:00.000000,1,74
1-611506787,Accepted,Borje,2011/12/27 14:47:10.000000,1,74
1-611506787,Completed,Borje,2012/01/03 10:49:38.000000,3,74
1-612515539,Accepted,Praveen,2011/11/19 20:35:42.000000,1,43
1-612515539,Queued,Praveen,2011/11/19 20:37:42.000000,2,43
1-612515539,Queued,Martin,2011/11/21 08:07:43.000000,2,28
1-613033122,Accepted,Roland,2011/11/21 09:34:45.000000,1,25
1-613033122,Accepted,Roland,2011/11/28 16:12:09.000000,1,25
1-613033122,Accepted,Roland,2011/12/05 20:38:55.000000,1,25
1-613033122,Completed,Roland,2012/02/08 21:42:42.000000,3,25
1-538297321,Queued,Joakim,2011/11/21 15:30:28.000000,2,14
1-538297321,Accepted,Rickard,2011/11/21 15:57:42.000000,1,80
1-616288482,Accepted,Robert,2011/11/24 14:07:54.000000,1,55
1-616288482,Accepted,Robert,2011/11/24 14:08:48.000000,1,55
1-616288482,Accepted,Robert,2011/11/24 14:16:44.000000,1,55
1-616288482,Accepted,Robert,2011/11/24 14:20:36.000000,1,55
1-616409083,Accepted,Jonas,2011/11/24 17:30:30.000000,1,22
1-616409083,Completed,Jonas,2012/02/15 12:26:06.000000,3,22
1-616409083,Accepted,Jonas,2012/02/15 15:54:41.000000,1,22
1-616409083,Completed,Jonas,2012/02/15 16:12:50.000000,3,22
1-616993936,Accepted,Ann-Charlotte,2011/11/25 11:23:38.000000,1,64
1-616993936,Queued,Ann-Charlotte,2011/11/25 11:28:42.000000,2,64
1-616993936,Queued,Ann-Charlotte,2011/11/25 11:32:07.000000,2,64
1-616977258,Accepted,Niklas,2011/11/25 12:33:57.000000,1,2
1-616977258,Accepted,Niklas,2012/01/05 11:31:53.000000,1,2
1-616977258,Accepted,Niklas,2012/04/23 10:06:44.000000,1,2
1-616977258,Completed,Niklas,2012/04/23 10:07:42.000000,3,2
1-617049384,Accepted,Vesa,2011/11/25 15:08:25.000000,1,82
1-617049384,Completed,Vesa,2012/01/23 10:11:18.000000,3,82
1-617084616,Accepted,Roland,2011/11/25 16:02:27.000000,1,25
1-617084616,Accepted,Roland,2011/12/05 08:23:00.000000,1,25
1-617084616,Completed,Roland,2012/02/08 21:55:10.000000,3,25
1-617356985,Accepted,Robert,2011/11/28 09:22:46.000000,1,55
1-617356985,Completed,Robert,2011/11/29 09:48:55.000000,3,55
1-617356985,Accepted,Robert,2012/02/08 02:42:36.000000,1,55
1-617356985,Accepted,Robert,2012/02/08 03:04:57.000000,1,55
1-617356985,Queued,Robert,2012/03/07 12:54:59.000000,2,55
1-617696569,Accepted,Freddy,2011/11/29 04:12:33.000000,1,83
1-617696569,Completed,Freddy,2011/12/19 04:43:18.000000,3,83
1-617696569,Accepted,Freddy,2012/01/18 12:05:10.000000,1,83
1-617696569,Completed,Freddy,2012/01/18 12:07:06.000000,3,83
1-617696569,Accepted,Freddy,2012/02/14 09:15:07.000000,1,83
1-617696569,Completed,Freddy,2012/02/14 09:15:35.000000,3,83
1-618041243,Accepted,Britt,2011/11/30 04:43:31.000000,1,30
1-618041243,Queued,Britt,2011/11/30 08:37:56.000000,2,30
1-618041243,Accepted,Britt,2011/12/12 12:48:59.000000,1,30
1-618041243,Accepted,Britt,2011/12/12 14:52:54.000000,1,30
1-618041243,Completed,Britt,2012/01/19 16:18:51.000000,3,30
1-618116069,Accepted,Britt,2011/11/30 07:54:16.000000,1,30
1-618116069,Queued,Britt,2011/11/30 08:14:54.000000,2,30
1-618116069,Accepted,Britt,2011/12/12 14:51:59.000000,1,30
1-618116069,Accepted,Britt,2011/12/12 14:52:05.000000,1,30
1-618116069,Completed,Britt,2012/01/19 16:30:17.000000,3,30
1-618589528,Accepted,Ian,2011/12/01 15:52:56.000000,1,27
1-618589528,Accepted,Ian,2011/12/01 15:54:50.000000,1,27
1-618589528,Accepted,Ian,2011/12/06 16:05:32.000000,1,27
1-619067777,Accepted,Britt,2011/12/02 10:46:41.000000,1,30
1-619067777,Queued,Britt,2011/12/02 10:47:20.000000,2,30
1-619067777,Accepted,Britt,2011/12/12 14:52:12.000000,1,30
1-619067777,Accepted,Britt,2011/12/12 14:52:18.000000,1,30
1-619146141,Queued,Olivier,2011/12/02 13:57:32.000000,2,29
1-619254483,Accepted,Maria,2011/12/02 15:37:58.000000,1,84
1-619254483,Completed,Maria,2012/01/10 10:11:14.000000,3,84
1-619699161,Accepted,Viktoria,2011/12/05 13:01:36.000000,1,24
1-619699161,Queued,Viktoria,2011/12/05 13:13:30.000000,2,24
1-619699161,Accepted,Kristina,2011/12/06 08:28:52.000000,1,85
1-619699161,Completed,Kristina,2011/12/06 09:41:47.000000,3,85
1-619699161,Accepted,David,2012/01/30 13:40:16.000000,1,10
1-619699161,Accepted,David,2012/02/01 20:50:03.000000,1,10
1-619699161,Completed,David,2012/02/01 20:51:19.000000,3,10
1-620015297,Accepted,Rickard,2011/12/06 07:51:12.000000,1,80
1-620015297,Completed,Rickard,2012/02/08 14:12:13.000000,3,80
1-619109941,Queued,Robert,2011/12/06 11:35:01.000000,2,55
1-619109941,Accepted,Praveen,2011/12/06 12:50:12.000000,1,43
1-619109941,Queued,Martin,2011/12/06 12:56:00.000000,2,28
1-619109941,Queued,Martin,2012/01/30 14:13:13.000000,2,28
1-619109941,Queued,Martin,2012/01/30 14:13:51.000000,2,28
1-619109941,Queued,Martin,2012/01/30 14:17:46.000000,2,28
1-619109941,Accepted,Pascal,2012/01/30 14:31:28.000000,1,86
1-620432583,Accepted,Britt,2011/12/07 05:38:29.000000,1,30
1-620432583,Queued,Britt,2011/12/07 05:39:00.000000,2,30
1-620432583,Accepted,Britt,2011/12/12 14:51:36.000000,1,30
1-620432583,Accepted,Britt,2011/12/12 14:51:48.000000,1,30
1-620432583,Accepted,Britt,2012/01/19 15:53:52.000000,1,30
1-620432583,Completed,Britt,2012/01/19 16:05:09.000000,3,30
1-620483711,Accepted,Praveen,2011/12/07 09:12:52.000000,1,43
1-620483711,Queued,Praveen,2011/12/07 09:27:06.000000,2,43
1-620483711,Queued,Martin,2011/12/08 08:57:49.000000,2,28
1-620483711,Accepted,Martin,2011/12/14 12:58:14.000000,1,28
1-620925267,Accepted,Ian,2011/12/08 11:10:07.000000,1,27
1-620925267,Accepted,Ian,2011/12/08 11:19:05.000000,1,27
1-620925267,Accepted,Ian,2011/12/13 12:56:25.000000,1,27
1-621039603,Accepted,Ewa,2011/12/08 12:59:55.000000,1,3
1-621039603,Completed,Ewa,2012/01/04 16:43:32.000000,3,3
1-621322866,Accepted,Mikael,2011/12/09 08:13:39.000000,1,34
1-621322866,Completed,Mikael,2012/01/17 14:00:57.000000,3,34
1-621311061,Accepted,Bikshamaiah,2011/12/09 08:18:16.000000,1,87
1-621311061,Completed,Bikshamaiah,2011/12/09 08:22:15.000000,3,87
1-621311061,Accepted,Bikshamaiah,2011/12/12 11:34:36.000000,1,87
1-621311061,Accepted,Bikshamaiah,2011/12/12 11:38:44.000000,1,87
1-621311061,Completed,Bikshamaiah,2011/12/21 12:01:07.000000,3,87
1-621311061,Accepted,Bikshamaiah,2012/01/06 11:08:42.000000,1,87
1-621311061,Completed,Bikshamaiah,2012/01/06 11:09:47.000000,3,87
1-621311061,Accepted,Bikshamaiah,2012/01/06 13:35:53.000000,1,87
1-621311061,Completed,Bikshamaiah,2012/02/17 10:12:40.000000,3,87
1-621393223,Accepted,Peter,2011/12/09 11:38:35.000000,1,11
1-621393223,Queued,Peter,2011/12/09 12:33:04.000000,2,11
1-621393223,Queued,Peter,2011/12/09 12:44:12.000000,2,11
1-621393223,Accepted,Marie,2011/12/09 13:31:39.000000,1,88
1-621393223,Accepted,Thiago,2012/04/20 16:34:45.000000,1,60
1-621393223,Completed,Thiago,2012/04/20 16:34:51.000000,3,60
1-622295317,Accepted,Frederic,2011/12/12 15:33:32.000000,1,51
1-622295317,Accepted,Frederic,2012/03/02 11:22:18.000000,1,51
1-622295317,Completed,Frederic,2012/03/22 15:45:50.000000,3,51
1-622618613,Accepted,Britt,2011/12/13 04:07:15.000000,1,30
1-622618613,Queued,Britt,2011/12/13 04:07:39.000000,2,30
1-622618613,Accepted,Britt,2011/12/13 07:11:12.000000,1,30
1-622618613,Accepted,Britt,2011/12/13 07:11:20.000000,1,30
1-622618613,Completed,Britt,2012/01/19 16:38:31.000000,3,30
1-622652886,Accepted,Bikshamaiah,2011/12/13 09:52:25.000000,1,87
1-622652886,Completed,Bikshamaiah,2012/04/30 16:41:11.000000,3,87
1-622783644,Accepted,Sameer,2011/12/13 10:19:11.000000,1,77
1-622783644,Accepted,Sameer,2011/12/26 13:32:16.000000,1,77
1-622783644,Accepted,Sameer,2012/05/18 08:01:25.000000,1,77
1-622783644,Completed,Sameer,2012/05/18 08:02:02.000000,3,77
1-622856843,Accepted,Michel,2011/12/13 11:27:52.000000,1,89
1-622856843,Completed,Michel,2012/01/24 09:29:10.000000,3,89
1-622940906,Accepted,Tomas,2011/12/13 13:52:14.000000,1,1
1-622940906,Accepted,Tomas,2012/01/13 10:07:55.000000,1,1
1-622940906,Completed,Tomas,2012/01/17 11:10:00.000000,3,1
1-622847448,Accepted,Venkata,2011/12/13 15:36:57.000000,1,90
1-622847448,Accepted,Venkata,2012/03/13 14:23:34.000000,1,90
1-623873811,Accepted,Rakesh,2011/12/14 16:16:05.000000,1,91
1-623873811,Queued,Rakesh,2011/12/14 16:16:44.000000,2,91
1-623873811,Accepted,Kymaria,2012/01/25 16:21:33.000000,1,70
1-623873811,Accepted,Kymaria,2012/01/25 16:23:52.000000,1,70
1-623873811,Completed,Kymaria,2012/02/17 17:02:19.000000,3,70
1-624219528,Accepted,Rickard,2011/12/15 10:55:26.000000,1,80
1-624219528,Completed,Rickard,2012/03/27 10:36:54.000000,3,80
1-624450715,Accepted,Mikael,2011/12/15 15:23:36.000000,1,34
1-624450715,Accepted,Mikael,2011/12/15 15:23:45.000000,1,34
1-624450715,Completed,Mikael,2012/03/30 13:07:57.000000,3,34
1-624745314,Accepted,Rickard,2011/12/16 09:51:26.000000,1,80
1-624745314,Completed,Rickard,2012/02/08 14:15:41.000000,3,80
1-625322174,Accepted,Olivier,2011/12/17 12:18:28.000000,1,29
1-625322174,Queued,Olivier,2011/12/17 12:19:36.000000,2,29
1-625459293,Accepted,Britt,2011/12/19 03:13:32.000000,1,30
1-625459293,Queued,Britt,2011/12/19 03:14:22.000000,2,30
1-625459293,Accepted,Britt,2012/01/05 14:08:46.000000,1,30
1-625459293,Accepted,Britt,2012/01/05 14:25:39.000000,1,30
1-625459293,Completed,Britt,2012/01/19 16:33:55.000000,3,30
1-626515794,Accepted,Ian,2011/12/20 14:07:40.000000,1,27
1-626515794,Accepted,Ian,2011/12/20 14:26:59.000000,1,27
1-626515794,Accepted,Ian,2011/12/23 15:33:36.000000,1,27
1-627630611,Accepted,Leif,2011/12/21 15:43:03.000000,1,92
1-627630611,Queued,Leif,2011/12/21 15:46:04.000000,2,92
1-628078553,Accepted,Vikrant,2011/12/22 13:59:52.000000,1,69
1-628078553,Completed,Vikrant,2012/04/19 16:42:44.000000,3,69
1-628105478,Accepted,Ing-Marie,2011/12/22 14:57:58.000000,1,18
1-628105478,Accepted,Ing-Marie,2012/02/02 12:54:54.000000,1,18
1-628203323,Accepted,-,2011/12/22 17:18:37.000000,1,93
1-628203323,Accepted,-,2011/12/22 17:21:45.000000,1,93
1-628203323,Accepted,Rajkishore,2011/12/26 16:36:48.000000,1,94
1-628203323,Accepted,Rajkishore,2011/12/27 11:05:29.000000,1,94
1-628203323,Accepted,Rajkishore,2012/01/17 21:43:17.000000,1,94
1-628203323,Accepted,Rajkishore,2012/04/03 21:11:09.000000,1,94
1-628203323,Completed,Rajkishore,2012/05/08 02:29:27.000000,3,94
1-628669941,Accepted,Peter,2011/12/23 10:46:51.000000,1,11
1-628669941,Completed,Peter,2012/01/02 09:24:05.000000,3,11
1-354039443,Accepted,Ewa,2011/12/28 15:05:47.000000,1,3
1-354039443,Completed,Ewa,2012/01/30 12:29:51.000000,3,3
1-357087417,Accepted,Ewa,2011/12/28 16:01:17.000000,1,3
1-357087417,Completed,Ewa,2012/01/30 12:30:21.000000,3,3
1-631001113,Accepted,Maria,2011/12/29 13:34:26.000000,1,84
1-631001113,Completed,Maria,2012/01/02 08:23:31.000000,3,84
1-631117870,Accepted,Robert,2011/12/30 00:45:55.000000,1,55
1-631117870,Accepted,Robert,2011/12/30 00:47:40.000000,1,55
1-631117870,Accepted,Robert,2011/12/30 00:49:46.000000,1,55
1-631117870,Queued,Robert,2012/01/24 09:38:12.000000,2,55
1-631117870,Queued,Robert,2012/03/07 13:19:55.000000,2,55
1-631117870,Accepted,Vaibhav,2012/03/12 19:24:36.000000,1,95
1-631117870,Completed,Vaibhav,2012/03/19 09:54:09.000000,3,95
1-380654568,Accepted,Ewa,2011/12/30 11:09:26.000000,1,3
1-380654568,Completed,Ewa,2012/01/30 12:31:24.000000,3,3
1-634487640,Accepted,Vikrant,2012/01/04 11:50:05.000000,1,69
1-634487640,Completed,Vikrant,2012/01/25 14:31:46.000000,3,69
1-634506651,Accepted,Kjell,2012/01/04 12:36:18.000000,1,96
1-634506651,Completed,Kjell,2012/01/04 12:53:35.000000,3,96
1-634533656,Accepted,Peter,2012/01/04 13:02:22.000000,1,11
1-634533656,Completed,Peter,2012/01/09 13:11:00.000000,3,11
1-366923538,Accepted,Ewa,2012/01/04 16:55:26.000000,1,3
1-366923538,Completed,Ewa,2012/01/30 14:05:58.000000,3,3
1-392812598,Accepted,Ewa,2012/01/04 16:58:37.000000,1,3
1-392812598,Completed,Ewa,2012/01/04 16:59:08.000000,3,3
1-635382525,Accepted,Ewa,2012/01/05 14:48:54.000000,1,3
1-635382525,Completed,Ewa,2012/01/10 15:36:47.000000,3,3
1-636080278,Accepted,Prasad,2012/01/06 15:40:03.000000,1,9
1-636080278,Queued,Prasad,2012/01/06 15:51:57.000000,2,9
1-636080278,Queued,Prasad,2012/01/09 12:54:45.000000,2,9
1-636080278,Accepted,Jitender,2012/01/09 15:28:35.000000,1,97
1-636102195,Accepted,Robert,2012/01/06 16:05:47.000000,1,55
1-636102195,Accepted,Robert,2012/01/06 16:15:10.000000,1,55
1-636102195,Queued,Robert,2012/01/21 03:17:23.000000,2,55
1-636102195,Accepted,Hineesh,2012/02/29 13:04:23.000000,1,58
1-636102195,Accepted,Hineesh,2012/03/05 16:30:53.000000,1,58
1-636102195,Completed,Hineesh,2012/03/28 16:51:35.000000,3,58
1-636931254,Accepted,Jitender,2012/01/09 10:19:06.000000,1,97
1-636931254,Accepted,Jitender,2012/01/09 10:21:20.000000,1,97
1-636931254,Accepted,Jitender,2012/01/09 11:44:21.000000,1,97
1-636931254,Queued,Prasad,2012/01/09 11:45:27.000000,2,9
1-636931254,Accepted,Jitender,2012/01/09 11:45:51.000000,1,97
1-636931254,Queued,Prasad,2012/01/09 11:46:05.000000,2,9
1-636931254,Accepted,Jitender,2012/01/09 11:46:41.000000,1,97
1-636931254,Completed,Jitender,2012/01/09 12:59:51.000000,3,97
1-636931254,Accepted,Jitender,2012/01/24 14:00:13.000000,1,97
1-636931254,Queued,Prasad,2012/01/24 14:05:59.000000,2,9
1-636931254,Accepted,Jitender,2012/01/24 14:06:00.000000,1,97
1-636931254,Accepted,Jitender,2012/01/24 14:07:11.000000,1,97
1-636931254,Completed,Jitender,2012/01/24 14:23:47.000000,3,97
1-636931254,Accepted,Jitender,2012/02/09 10:00:51.000000,1,97
1-636931254,Accepted,Prasad,2012/02/09 10:01:34.000000,1,9
1-636931254,Accepted,Jitender,2012/02/09 10:01:40.000000,1,97
1-636931254,Completed,Jitender,2012/02/09 10:14:43.000000,3,97
1-636931254,Accepted,Jitender,2012/02/09 11:35:52.000000,1,97
1-636931254,Completed,Jitender,2012/02/09 11:37:52.000000,3,97
1-636852199,Accepted,Radoslaw,2012/01/09 10:34:33.000000,1,53
1-366584206,Accepted,Ewa,2012/01/09 11:25:49.000000,1,3
1-366584206,Completed,Ewa,2012/01/09 11:25:51.000000,3,3
1-637059802,Accepted,Ewa,2012/01/09 11:55:12.000000,1,3
1-637059802,Completed,Ewa,2012/01/09 11:55:57.000000,3,3
1-637089310,Accepted,Ian,2012/01/09 12:49:14.000000,1,27
1-637089310,Accepted,Ian,2012/01/09 12:52:21.000000,1,27
1-637089310,Accepted,Ian,2012/02/14 15:02:15.000000,1,27
1-637089310,Accepted,Timothy,2012/02/16 13:15:37.000000,1,32
1-637089310,Completed,Timothy,2012/02/16 13:16:32.000000,3,32
1-637713651,Accepted,Hakan,2012/01/10 10:27:07.000000,1,98
1-637713651,Completed,Hakan,2012/01/13 12:32:34.000000,3,98
1-513180623,Accepted,Ewa,2012/01/10 11:01:19.000000,1,3
1-513180623,Completed,Ewa,2012/01/10 12:21:57.000000,3,3
1-637713545,Accepted,Ann-Charlotte,2012/01/10 11:11:08.000000,1,64
1-637713545,Queued,Ann-Charlotte,2012/01/10 11:16:22.000000,2,64
1-624403918,Queued,Prasad,2012/01/10 13:26:31.000000,2,9
1-637893062,Accepted,Samira,2012/01/10 14:05:54.000000,1,68
1-637893062,Accepted,Samira,2012/01/27 15:52:26.000000,1,68
1-637893062,Accepted,Samira,2012/03/12 16:22:26.000000,1,68
1-637893062,Completed,Samira,2012/03/12 16:22:39.000000,3,68
1-638091067,Accepted,Peter,2012/01/10 19:56:40.000000,1,11
1-638091067,Completed,Peter,2012/01/13 15:46:25.000000,3,11
1-638091067,Accepted,Peter,2012/01/13 16:55:17.000000,1,11
1-638091067,Accepted,Peter,2012/01/13 16:57:02.000000,1,11
1-638091067,Queued,Peter,2012/01/16 15:55:28.000000,2,11
1-638091067,Accepted,Peter,2012/01/18 10:14:25.000000,1,11
1-638091067,Accepted,Peter,2012/04/16 11:09:13.000000,1,11
1-638091067,Completed,Peter,2012/04/16 11:09:14.000000,3,11
1-639881579,Accepted,Peter,2012/01/12 09:13:47.000000,1,11
1-639881579,Completed,Peter,2012/02/06 08:15:37.000000,3,11
1-639942581,Accepted,Fabrice,2012/01/12 11:16:10.000000,1,99
1-639942581,Accepted,Fabrice,2012/02/07 11:40:16.000000,1,99
1-639942581,Accepted,Fabrice,2012/02/15 15:16:52.000000,1,99
1-639942581,Completed,Fabrice,2012/02/15 15:51:00.000000,3,99
1-640059801,Accepted,Bruno,2012/01/12 12:24:50.000000,1,79
1-640059801,Completed,Bruno,2012/01/12 12:26:04.000000,3,79
1-640254885,Accepted,Robert,2012/01/12 16:14:39.000000,1,55
1-640254885,Queued,Robert,2012/01/12 16:15:03.000000,2,55
1-640387614,Accepted,Ann-Charlotte,2012/01/12 22:20:38.000000,1,64
1-640387614,Accepted,Ann-Charlotte,2012/01/12 22:21:07.000000,1,64
1-640387614,Queued,Ann-Charlotte,2012/01/12 22:22:43.000000,2,64
1-640387614,Queued,Ann-Charlotte,2012/01/13 22:25:40.000000,2,64
1-641023492,Accepted,Rickard,2012/01/13 08:04:43.000000,1,80
1-641023492,Completed,Rickard,2012/01/26 13:51:59.000000,3,80
1-641083751,Accepted,David,2012/01/13 09:10:14.000000,1,10
1-641083751,Accepted,David,2012/01/13 09:17:04.000000,1,10
1-641083751,Accepted,David,2012/01/22 23:36:47.000000,1,10
1-641083751,Completed,David,2012/01/22 23:37:57.000000,3,10
